"episode","Provider","hrr","maadvantage","avgagehrr","avghcchrr","pctmalehrr","pctblackhrr","pcthispanichrr","pctmdcaidhrr","pctbenesusip","pctbenesusnf","pctbenesuhh","pctbenesuop","pctbenesuasc","Acute Care Hospital Beds per 1,000 Residents (2012)","Primary Care Physicians per 100,000 Residents (2011)","Total Specialists per 100,000 Residents (2011)","Rank for Variable dshpct","Rank for Variable cmi","Rank for Variable mdadjadmit","qstarrating","urbanlocation","joinnetwork","jchaoaccredited","qieffort","reform","mdaffiliation","ownershipstatus","hospitalbedsize"
11798,260004,264,15.06,75,0.9,44.67,1.98,0.41,8.73,16.56,5.58,6.09,67.87,10.23,2.251248794579,69.407769072,124.7811399,0,0,3,3,0,0,0,0,0,1,2,1
18848,260005,273,35.73,75,1.03,43.17,8.83,0.76,11.34,18.91,5.96,9.76,74.43,8.4,2.697932974028,67.870520304,123.40962247,2,2,2,2,1,1,1,1,1,1,2,2
19749,260006,268,29.15,75,0.93,43.56,5.86,1.76,7.9,18.66,5.9,8.85,66.42,12.26,2.225695779867,69.919642285,128.98679282,1,2,3,5,1,1,1,1,1,1,2,2
15296,260009,264,15.06,75,0.9,44.67,1.98,0.41,8.73,16.56,5.58,6.09,67.87,10.23,2.251248794579,69.407769072,124.7811399,1,0,2,2,0,0,1,0,0,1,1,2
18831,260011,264,15.06,75,0.9,44.67,1.98,0.41,8.73,16.56,5.58,6.09,67.87,10.23,2.251248794579,69.407769072,124.7811399,1,3,2,4,1,0,1,0,0,1,3,2
16039,260015,018,18.06,75,0.94,42.37,1.57,0.46,17.4,20.22,5.2,8,70.65,10,2.800676150451,60.264424598,90.102236787,3,0,2,2,0,0,1,0,1,2,3,2
19141,260017,273,35.73,75,1.03,43.17,8.83,0.76,11.34,18.91,5.96,9.76,74.43,8.4,2.697932974028,67.870520304,123.40962247,2,2,3,3,0,0,1,0,0,2,1,2
21809,260020,273,35.73,75,1.03,43.17,8.83,0.76,11.34,18.91,5.96,9.76,74.43,8.4,2.697932974028,67.870520304,123.40962247,1,3,1,4,1,1,1,1,1,2,2,3
19711,260022,264,15.06,75,0.9,44.67,1.98,0.41,8.73,16.56,5.58,6.09,67.87,10.23,2.251248794579,69.407769072,124.7811399,2,2,3,4,0,0,0,0,1,3,3,2
20993,260023,273,35.73,75,1.03,43.17,8.83,0.76,11.34,18.91,5.96,9.76,74.43,8.4,2.697932974028,67.870520304,123.40962247,1,2,0,3,1,1,1,0,0,1,2,2
12383,260024,270,39.37,75,0.91,45.39,0.36,0.68,11.26,16.05,5.02,7.44,66.37,5.3,2.006928981456,63.262040109,96.385389146,3,0,2,3,0,0,0,0,1,1,2,1
17204,260025,264,15.06,75,0.9,44.67,1.98,0.41,8.73,16.56,5.58,6.09,67.87,10.23,2.251248794579,69.407769072,124.7811399,1,2,3,3,0,1,1,1,0,1,2,1
20880,260027,268,29.15,75,0.93,43.56,5.86,1.76,7.9,18.66,5.9,8.85,66.42,12.26,2.225695779867,69.919642285,128.98679282,2,3,1,3,1,0,1,1,1,1,3,3
23614,260032,273,35.73,75,1.03,43.17,8.83,0.76,11.34,18.91,5.96,9.76,74.43,8.4,2.697932974028,67.870520304,123.40962247,2,3,1,2,1,1,1,1,0,3,2,3
13758,260034,268,29.15,75,0.93,43.56,5.86,1.76,7.9,18.66,5.9,8.85,66.42,12.26,2.225695779867,69.919642285,128.98679282,0,0,2,3,1,0,0,0,1,1,1,1
20134,260040,270,39.37,75,0.91,45.39,0.36,0.68,11.26,16.05,5.02,7.44,66.37,5.3,2.006928981456,63.262040109,96.385389146,2,3,3,4,1,1,1,1,1,1,2,3
17829,260047,264,15.06,75,0.9,44.67,1.98,0.41,8.73,16.56,5.58,6.09,67.87,10.23,2.251248794579,69.407769072,124.7811399,1,2,3,3,1,0,0,0,0,1,2,2
14505,260048,268,29.15,75,0.93,43.56,5.86,1.76,7.9,18.66,5.9,8.85,66.42,12.26,2.225695779867,69.919642285,128.98679282,3,1,1,2,1,0,1,0,0,3,2,2
14732,260050,268,29.15,75,0.93,43.56,5.86,1.76,7.9,18.66,5.9,8.85,66.42,12.26,2.225695779867,69.919642285,128.98679282,1,0,3,4,0,0,1,0,0,1,2,1
19091,260052,273,35.73,75,1.03,43.17,8.83,0.76,11.34,18.91,5.96,9.76,74.43,8.4,2.697932974028,67.870520304,123.40962247,1,2,1,4,1,1,1,0,1,2,2,2
14782,260057,268,29.15,75,0.93,43.56,5.86,1.76,7.9,18.66,5.9,8.85,66.42,12.26,2.225695779867,69.919642285,128.98679282,1,0,2,2,1,0,0,0,0,1,2,1
13837,260059,270,39.37,75,0.91,45.39,0.36,0.68,11.26,16.05,5.02,7.44,66.37,5.3,2.006928981456,63.262040109,96.385389146,2,0,1,3,0,1,1,0,0,1,2,1
14780,260061,267,19.15,75,0.97,44.33,0.48,0.63,12.26,18.03,6.02,8.09,75.31,9.99,2.832768295833,59.034022739,101.68308689,3,0,1,3,0,0,1,0,0,1,1,1
17754,260062,268,29.15,75,0.93,43.56,5.86,1.76,7.9,18.66,5.9,8.85,66.42,12.26,2.225695779867,69.919642285,128.98679282,1,1,0,3,1,0,1,1,1,2,2,2
17977,260064,264,15.06,75,0.9,44.67,1.98,0.41,8.73,16.56,5.58,6.09,67.87,10.23,2.251248794579,69.407769072,124.7811399,0,0,3,3,0,0,1,0,0,1,2,2
20933,260065,270,39.37,75,0.91,45.39,0.36,0.68,11.26,16.05,5.02,7.44,66.37,5.3,2.006928981456,63.262040109,96.385389146,2,3,3,3,1,1,1,0,0,1,2,3
22369,260068,264,15.06,75,0.9,44.67,1.98,0.41,8.73,16.56,5.58,6.09,67.87,10.23,2.251248794579,69.407769072,124.7811399,0,3,2,4,1,1,1,1,0,1,2,2
11779,260070,263,14.39,75,0.94,43.32,4.21,0.38,15.82,18.19,5.72,6.92,71.51,9.66,2.737093233474,58.93603536,103.9497285,3,0,2,2,0,,0,0,,1,1,2
16834,260074,264,15.06,75,0.9,44.67,1.98,0.41,8.73,16.56,5.58,6.09,67.87,10.23,2.251248794579,69.407769072,124.7811399,1,1,2,2,0,0,1,0,0,1,3,1
20117,260077,273,35.73,75,1.03,43.17,8.83,0.76,11.34,18.91,5.96,9.76,74.43,8.4,2.697932974028,67.870520304,123.40962247,0,2,3,1,1,0,0,1,0,1,2,3
16694,260078,270,39.37,75,0.91,45.39,0.36,0.68,11.26,16.05,5.02,7.44,66.37,5.3,2.006928981456,63.262040109,96.385389146,3,2,3,3,0,1,1,0,1,1,2,2
14059,260080,273,35.73,75,1.03,43.17,8.83,0.76,11.34,18.91,5.96,9.76,74.43,8.4,2.697932974028,67.870520304,123.40962247,2,0,2,3,0,0,0,0,0,1,2,1
19279,260081,273,35.73,75,1.03,43.17,8.83,0.76,11.34,18.91,5.96,9.76,74.43,8.4,2.697932974028,67.870520304,123.40962247,0,3,1,3,1,1,1,1,1,1,2,2
20780,260085,268,29.15,75,0.93,43.56,5.86,1.76,7.9,18.66,5.9,8.85,66.42,12.26,2.225695779867,69.919642285,128.98679282,0,2,3,3,1,0,1,1,0,2,2,2
21379,260091,273,35.73,75,1.03,43.17,8.83,0.76,11.34,18.91,5.96,9.76,74.43,8.4,2.697932974028,67.870520304,123.40962247,3,2,1,3,1,1,1,1,1,3,2,3
19229,260094,270,39.37,75,0.91,45.39,0.36,0.68,11.26,16.05,5.02,7.44,66.37,5.3,2.006928981456,63.262040109,96.385389146,1,2,3,4,0,1,1,1,1,1,2,1
18285,260095,268,29.15,75,0.93,43.56,5.86,1.76,7.9,18.66,5.9,8.85,66.42,12.26,2.225695779867,69.919642285,128.98679282,1,2,0,3,1,1,1,1,0,1,2,2
20042,260096,268,29.15,75,0.93,43.56,5.86,1.76,7.9,18.66,5.9,8.85,66.42,12.26,2.225695779867,69.919642285,128.98679282,0,2,0,4,1,0,1,1,0,1,1,3
15057,260097,268,29.15,75,0.93,43.56,5.86,1.76,7.9,18.66,5.9,8.85,66.42,12.26,2.225695779867,69.919642285,128.98679282,1,0,2,3,0,0,1,0,0,1,1,2
14805,260102,268,29.15,75,0.93,43.56,5.86,1.76,7.9,18.66,5.9,8.85,66.42,12.26,2.225695779867,69.919642285,128.98679282,3,0,2,2,1,0,1,0,0,3,2,2
21713,260104,273,35.73,75,1.03,43.17,8.83,0.76,11.34,18.91,5.96,9.76,74.43,8.4,2.697932974028,67.870520304,123.40962247,2,3,1,2,1,1,1,1,1,1,2,3
22464,260105,273,35.73,75,1.03,43.17,8.83,0.76,11.34,18.91,5.96,9.76,74.43,8.4,2.697932974028,67.870520304,123.40962247,2,3,0,1,1,1,1,1,0,3,3,2
21601,260108,273,35.73,75,1.03,43.17,8.83,0.76,11.34,18.91,5.96,9.76,74.43,8.4,2.697932974028,67.870520304,123.40962247,0,3,2,3,1,1,1,1,1,2,2,3
20417,260110,263,14.39,75,0.94,43.32,4.21,0.38,15.82,18.19,5.72,6.92,71.51,9.66,2.737093233474,58.93603536,103.9497285,1,3,3,2,0,0,1,1,0,1,2,2
18709,260113,263,14.39,75,0.94,43.32,4.21,0.38,15.82,18.19,5.72,6.92,71.51,9.66,2.737093233474,58.93603536,103.9497285,3,1,3,3,0,0,1,0,0,1,2,2
17893,260119,273,35.73,75,1.03,43.17,8.83,0.76,11.34,18.91,5.96,9.76,74.43,8.4,2.697932974028,67.870520304,123.40962247,3,1,2,2,0,0,1,1,0,1,3,2
20657,260137,267,19.15,75,0.97,44.33,0.48,0.63,12.26,18.03,6.02,8.09,75.31,9.99,2.832768295833,59.034022739,101.68308689,3,3,3,3,1,1,0,1,0,3,2,2
23240,260138,268,29.15,75,0.93,43.56,5.86,1.76,7.9,18.66,5.9,8.85,66.42,12.26,2.225695779867,69.919642285,128.98679282,2,3,1,4,1,0,1,1,1,3,1,3
22927,260141,264,15.06,75,0.9,44.67,1.98,0.41,8.73,16.56,5.58,6.09,67.87,10.23,2.251248794579,69.407769072,124.7811399,3,3,1,2,1,1,1,1,1,3,1,2
14657,260142,264,15.06,75,0.9,44.67,1.98,0.41,8.73,16.56,5.58,6.09,67.87,10.23,2.251248794579,69.407769072,124.7811399,2,0,3,3,0,0,0,1,1,1,2,1
13016,260160,263,14.39,75,0.94,43.32,4.21,0.38,15.82,18.19,5.72,6.92,71.51,9.66,2.737093233474,58.93603536,103.9497285,1,0,2,3,0,0,0,0,0,1,3,1
15563,260162,273,35.73,75,1.03,43.17,8.83,0.76,11.34,18.91,5.96,9.76,74.43,8.4,2.697932974028,67.870520304,123.40962247,0,3,2,4,1,1,1,0,1,2,2,2
16786,260163,273,35.73,75,1.03,43.17,8.83,0.76,11.34,18.91,5.96,9.76,74.43,8.4,2.697932974028,67.870520304,123.40962247,2,0,0,3,0,1,1,1,0,1,2,2
14929,260175,268,29.15,75,0.93,43.56,5.86,1.76,7.9,18.66,5.9,8.85,66.42,12.26,2.225695779867,69.919642285,128.98679282,2,0,3,4,0,0,0,0,0,1,1,1
20606,260176,273,35.73,75,1.03,43.17,8.83,0.76,11.34,18.91,5.96,9.76,74.43,8.4,2.697932974028,67.870520304,123.40962247,0,3,0,2,1,1,1,0,1,3,3,2
18674,260177,268,29.15,75,0.93,43.56,5.86,1.76,7.9,18.66,5.9,8.85,66.42,12.26,2.225695779867,69.919642285,128.98679282,0,1,2,3,1,0,1,1,0,1,1,2
20842,260179,273,35.73,75,1.03,43.17,8.83,0.76,11.34,18.91,5.96,9.76,74.43,8.4,2.697932974028,67.870520304,123.40962247,0,3,3,4,1,0,1,1,0,2,2,3
21432,260180,273,35.73,75,1.03,43.17,8.83,0.76,11.34,18.91,5.96,9.76,74.43,8.4,2.697932974028,67.870520304,123.40962247,1,3,1,2,1,1,1,1,0,1,2,3
20120,260183,263,14.39,75,0.94,43.32,4.21,0.38,15.82,18.19,5.72,6.92,71.51,9.66,2.737093233474,58.93603536,103.9497285,2,3,3,3,0,1,0,1,1,1,2,2
16683,260186,264,15.06,75,0.9,44.67,1.98,0.41,8.73,16.56,5.58,6.09,67.87,10.23,2.251248794579,69.407769072,124.7811399,1,1,3,3,0,1,1,1,1,1,2,1
16793,260190,268,29.15,75,0.93,43.56,5.86,1.76,7.9,18.66,5.9,8.85,66.42,12.26,2.225695779867,69.919642285,128.98679282,0,1,0,4,1,0,1,1,0,3,3,2
18316,260191,273,35.73,75,1.03,43.17,8.83,0.76,11.34,18.91,5.96,9.76,74.43,8.4,2.697932974028,67.870520304,123.40962247,0,2,1,2,1,0,1,1,1,1,2,2
18862,260193,268,29.15,75,0.93,43.56,5.86,1.76,7.9,18.66,5.9,8.85,66.42,12.26,2.225695779867,69.919642285,128.98679282,0,1,3,3,1,0,1,1,1,1,2,2
19023,260195,270,39.37,75,0.91,45.39,0.36,0.68,11.26,16.05,5.02,7.44,66.37,5.3,2.006928981456,63.262040109,96.385389146,2,1,3,3,1,0,1,0,1,1,1,1
19449,260200,273,35.73,75,1.03,43.17,8.83,0.76,11.34,18.91,5.96,9.76,74.43,8.4,2.697932974028,67.870520304,123.40962247,1,1,1,3,1,1,1,1,1,1,2,2
15813,260209,264,15.06,75,0.9,44.67,1.98,0.41,8.73,16.56,5.58,6.09,67.87,10.23,2.251248794579,69.407769072,124.7811399,0,0,2,3,1,0,1,0,0,2,2,1
16373,260210,273,35.73,75,1.03,43.17,8.83,0.76,11.34,18.91,5.96,9.76,74.43,8.4,2.697932974028,67.870520304,123.40962247,3,0,1,2,1,0,1,0,1,2,3,3
16431,260214,268,29.15,75,0.93,43.56,5.86,1.76,7.9,18.66,5.9,8.85,66.42,12.26,2.225695779867,69.919642285,128.98679282,0,1,0,3,1,1,1,1,0,1,2,1
17544,260216,268,29.15,75,0.93,43.56,5.86,1.76,7.9,18.66,5.9,8.85,66.42,12.26,2.225695779867,69.919642285,128.98679282,0,1,0,4,1,0,1,1,1,1,2,1
18188,260219,273,35.73,75,1.03,43.17,8.83,0.76,11.34,18.91,5.96,9.76,74.43,8.4,2.697932974028,67.870520304,123.40962247,0,1,2,3,1,0,0,1,1,1,2,1
12990,260227,273,35.73,75,1.03,43.17,8.83,0.76,11.34,18.91,5.96,9.76,74.43,8.4,2.697932974028,67.870520304,123.40962247,2,0,1,3,0,0,1,0,0,1,2,1
15525,270003,274,16.01,75,0.81,47.08,0.13,1.2,7.95,15.12,4.56,3.69,77.35,7.29,2.258118062746,76.325021773,128.55519028,0,1,3,3,0,0,1,1,1,1,2,1
20146,270004,274,16.01,75,0.81,47.08,0.13,1.2,7.95,15.12,4.56,3.69,77.35,7.29,2.258118062746,76.325021773,128.55519028,1,3,3,4,1,1,1,1,1,2,2,2
19708,270012,275,21.06,76,0.92,46.77,0.31,0.71,10.36,16.82,5.16,4.53,81.48,7.03,3.234372926992,66.944654271,105.16892895,1,2,3,4,1,1,0,0,0,2,2,2
20402,270014,276,20.65,75,0.79,48.53,0.11,0.9,9.35,13.91,4.15,4.41,73.38,6.78,1.818070903711,76.225814305,126.50675137,0,3,3,4,1,1,1,1,1,2,2,2
18784,270017,276,20.65,75,0.79,48.53,0.11,0.9,9.35,13.91,4.15,4.41,73.38,6.78,1.818070903711,76.225814305,126.50675137,1,3,3,3,0,0,1,1,0,1,2,1
18391,270023,276,20.65,75,0.79,48.53,0.11,0.9,9.35,13.91,4.15,4.41,73.38,6.78,1.818070903711,76.225814305,126.50675137,3,2,3,3,1,1,1,0,0,2,2,2
12407,270032,275,21.06,76,0.92,46.77,0.31,0.71,10.36,16.82,5.16,4.53,81.48,7.03,3.234372926992,66.944654271,105.16892895,3,0,3,2,0,0,0,0,1,1,2,1
21637,270049,274,16.01,75,0.81,47.08,0.13,1.2,7.95,15.12,4.56,3.69,77.35,7.29,2.258118062746,76.325021773,128.55519028,2,3,3,4,1,1,1,1,1,2,2,2
20191,270051,276,20.65,75,0.79,48.53,0.11,0.9,9.35,13.91,4.15,4.41,73.38,6.78,1.818070903711,76.225814305,126.50675137,2,3,3,4,0,0,0,1,1,1,2,2
18628,270057,274,16.01,75,0.81,47.08,0.13,1.2,7.95,15.12,4.56,3.69,77.35,7.29,2.258118062746,76.325021773,128.55519028,0,2,2,3,0,,1,1,,1,2,1
16792,270086,275,21.06,76,0.92,46.77,0.31,0.71,10.36,16.82,5.16,4.53,81.48,7.03,3.234372926992,66.944654271,105.16892895,0,3,2,4,1,,0,0,,1,3,1
18483,270087,276,20.65,75,0.79,48.53,0.11,0.9,9.35,13.91,4.15,4.41,73.38,6.78,1.818070903711,76.225814305,126.50675137,3,2,2,,0,0,0,1,1,1,3,1
21045,280003,277,8.33,76,0.88,43.43,0.49,1.22,8.59,17.55,6.84,5.99,67.87,10.74,2.36582368557,67.36489976,92.076307052,1,3,0,4,1,1,1,0,1,2,2,3
23516,280009,278,16.7,76,0.88,43.57,2.24,1.63,8.18,17.02,6.7,6.6,66.48,10.73,2.521739503776,69.52675853,119.20280277,1,3,2,3,0,,1,1,,2,2,2
23201,280013,278,16.7,76,0.88,43.57,2.24,1.63,8.18,17.02,6.7,6.6,66.48,10.73,2.521739503776,69.52675853,119.20280277,2,3,1,2,1,0,1,1,1,3,2,3
20130,280020,277,8.33,76,0.88,43.43,0.49,1.22,8.59,17.55,6.84,5.99,67.87,10.74,2.36582368557,67.36489976,92.076307052,1,2,0,3,1,1,1,1,1,2,2,2
20031,280023,278,16.7,76,0.88,43.57,2.24,1.63,8.18,17.02,6.7,6.6,66.48,10.73,2.521739503776,69.52675853,119.20280277,1,1,0,3,0,1,1,1,0,2,2,2
20943,280030,278,16.7,76,0.88,43.57,2.24,1.63,8.18,17.02,6.7,6.6,66.48,10.73,2.521739503776,69.52675853,119.20280277,2,3,,3,1,,1,1,,3,2,2
19394,280032,277,8.33,76,0.88,43.43,0.49,1.22,8.59,17.55,6.84,5.99,67.87,10.74,2.36582368557,67.36489976,92.076307052,1,2,3,3,0,,1,0,,1,2,2
21809,280040,278,16.7,76,0.88,43.57,2.24,1.63,8.18,17.02,6.7,6.6,66.48,10.73,2.521739503776,69.52675853,119.20280277,0,3,2,3,1,1,1,1,1,2,2,3
20667,280060,278,16.7,76,0.88,43.57,2.24,1.63,8.18,17.02,6.7,6.6,66.48,10.73,2.521739503776,69.52675853,119.20280277,2,3,0,4,1,1,1,1,1,3,2,3
20018,280061,103,50.38,75,0.88,45.82,3.34,7.02,8.53,15.15,5.18,7.69,59.55,13.96,1.896164953578,83.011210019,145.30019867,0,3,2,3,0,0,1,0,0,2,2,2
17423,280065,277,8.33,76,0.88,43.43,0.49,1.22,8.59,17.55,6.84,5.99,67.87,10.74,2.36582368557,67.36489976,92.076307052,1,1,3,3,0,1,1,0,0,2,2,2
18430,280077,278,16.7,76,0.88,43.57,2.24,1.63,8.18,17.02,6.7,6.6,66.48,10.73,2.521739503776,69.52675853,119.20280277,1,1,3,2,0,0,1,1,0,1,1,1
20178,280081,278,16.7,76,0.88,43.57,2.24,1.63,8.18,17.02,6.7,6.6,66.48,10.73,2.521739503776,69.52675853,119.20280277,3,1,1,3,1,1,1,1,1,1,2,2
16873,280105,278,16.7,76,0.88,43.57,2.24,1.63,8.18,17.02,6.7,6.6,66.48,10.73,2.521739503776,69.52675853,119.20280277,0,0,1,3,1,1,1,1,1,1,2,2
16937,280111,278,16.7,76,0.88,43.57,2.24,1.63,8.18,17.02,6.7,6.6,66.48,10.73,2.521739503776,69.52675853,119.20280277,0,0,2,4,0,,1,0,,1,2,1
22492,280125,278,16.7,76,0.88,43.57,2.24,1.63,8.18,17.02,6.7,6.6,66.48,10.73,2.521739503776,69.52675853,119.20280277,0,2,0,4,0,1,1,1,1,2,2,2
18908,280127,277,8.33,76,0.88,43.43,0.49,1.22,8.59,17.55,6.84,5.99,67.87,10.74,2.36582368557,67.36489976,92.076307052,0,3,0,,1,,0,0,,1,3,1
26558,280128,277,8.33,76,0.88,43.43,0.49,1.22,8.59,17.55,6.84,5.99,67.87,10.74,2.36582368557,67.36489976,92.076307052,0,3,2,5,1,,0,1,,1,2,1
19913,280129,278,16.7,76,0.88,43.57,2.24,1.63,8.18,17.02,6.7,6.6,66.48,10.73,2.521739503776,69.52675853,119.20280277,0,3,2,5,1,,1,0,,2,3,1
19788,280130,278,16.7,76,0.88,43.57,2.24,1.63,8.18,17.02,6.7,6.6,66.48,10.73,2.521739503776,69.52675853,119.20280277,0,1,0,3,1,1,1,1,1,1,2,2
20539,280131,278,16.7,76,0.88,43.57,2.24,1.63,8.18,17.02,6.7,6.6,66.48,10.73,2.521739503776,69.52675853,119.20280277,0,3,1,,1,,0,0,,1,3,1
16565,280132,278,16.7,76,0.88,43.57,2.24,1.63,8.18,17.02,6.7,6.6,66.48,10.73,2.521739503776,69.52675853,119.20280277,0,0,0,3,1,0,1,1,1,2,3,1
31397,280133,278,16.7,76,0.88,43.57,2.24,1.63,8.18,17.02,6.7,6.6,66.48,10.73,2.521739503776,69.52675853,119.20280277,0,3,1,,1,,1,1,,1,3,1
22029,280134,278,16.7,76,0.88,43.57,2.24,1.63,8.18,17.02,6.7,6.6,66.48,10.73,2.521739503776,69.52675853,119.20280277,,,2,3,0,,0,0,,1,3,1
23452,290001,280,23.08,74,0.83,48.85,0.89,5.48,8.65,14.49,3.86,6.39,65.48,13.01,1.579848292662,67.65273265,127.8249772,2,3,0,1,1,0,1,1,1,3,2,3
24902,290003,279,43.51,74,0.95,48.21,7.33,9.47,11.44,14.53,3.25,11.12,37.57,11.76,1.542244149576,55.093514784,102.45900748,3,3,1,1,1,0,1,0,1,1,3,3
20743,290005,279,43.51,74,0.95,48.21,7.33,9.47,11.44,14.53,3.25,11.12,37.57,11.76,1.542244149576,55.093514784,102.45900748,3,3,1,2,1,,0,0,,1,2,2
15236,290006,280,23.08,74,0.83,48.85,0.89,5.48,8.65,14.49,3.86,6.39,65.48,13.01,1.579848292662,67.65273265,127.8249772,1,0,0,3,0,1,1,1,0,1,2,1
23522,290007,279,43.51,74,0.95,48.21,7.33,9.47,11.44,14.53,3.25,11.12,37.57,11.76,1.542244149576,55.093514784,102.45900748,3,3,2,1,1,,1,1,,3,1,3
14221,290008,423,34.17,75,0.85,46.3,0.32,4.07,6.21,14.22,4.89,9.51,69.64,9.9,1.711876641231,74.204909841,153.37236926,0,0,2,3,0,0,1,0,1,2,2,1
19490,290009,280,23.08,74,0.83,48.85,0.89,5.48,8.65,14.49,3.86,6.39,65.48,13.01,1.579848292662,67.65273265,127.8249772,1,3,0,3,1,1,1,0,0,1,2,2
23582,290012,279,43.51,74,0.95,48.21,7.33,9.47,11.44,14.53,3.25,11.12,37.57,11.76,1.542244149576,55.093514784,102.45900748,0,2,0,3,1,1,1,1,0,1,2,2
19662,290019,280,23.08,74,0.83,48.85,0.89,5.48,8.65,14.49,3.86,6.39,65.48,13.01,1.579848292662,67.65273265,127.8249772,0,2,2,3,1,0,1,0,0,2,2,2
24091,290021,279,43.51,74,0.95,48.21,7.33,9.47,11.44,14.53,3.25,11.12,37.57,11.76,1.542244149576,55.093514784,102.45900748,3,3,1,1,1,,1,0,,3,3,2
23137,290022,279,43.51,74,0.95,48.21,7.33,9.47,11.44,14.53,3.25,11.12,37.57,11.76,1.542244149576,55.093514784,102.45900748,0,3,1,1,1,,1,0,,1,3,2
19095,290032,280,23.08,74,0.83,48.85,0.89,5.48,8.65,14.49,3.86,6.39,65.48,13.01,1.579848292662,67.65273265,127.8249772,0,2,1,3,1,,1,1,,1,3,2
22600,290039,279,43.51,74,0.95,48.21,7.33,9.47,11.44,14.53,3.25,11.12,37.57,11.76,1.542244149576,55.093514784,102.45900748,1,3,1,2,1,,1,0,,2,3,2
22954,290041,279,43.51,74,0.95,48.21,7.33,9.47,11.44,14.53,3.25,11.12,37.57,11.76,1.542244149576,55.093514784,102.45900748,1,2,1,3,1,,1,0,,1,3,2
25039,290045,279,43.51,74,0.95,48.21,7.33,9.47,11.44,14.53,3.25,11.12,37.57,11.76,1.542244149576,55.093514784,102.45900748,1,3,2,1,1,1,1,1,0,2,2,2
25680,290046,279,43.51,74,0.95,48.21,7.33,9.47,11.44,14.53,3.25,11.12,37.57,11.76,1.542244149576,55.093514784,102.45900748,2,3,1,2,1,,1,0,,1,3,2
22257,290047,279,43.51,74,0.95,48.21,7.33,9.47,11.44,14.53,3.25,11.12,37.57,11.76,1.542244149576,55.093514784,102.45900748,1,3,0,3,1,0,1,0,0,2,2,2
17030,290049,280,23.08,74,0.83,48.85,0.89,5.48,8.65,14.49,3.86,6.39,65.48,13.01,1.579848292662,67.65273265,127.8249772,0,1,0,4,1,0,0,1,1,1,2,1
23364,290053,279,43.51,74,0.95,48.21,7.33,9.47,11.44,14.53,3.25,11.12,37.57,11.76,1.542244149576,55.093514784,102.45900748,0,2,0,2,1,1,1,1,0,2,2,2
21841,290054,279,43.51,74,0.95,48.21,7.33,9.47,11.44,14.53,3.25,11.12,37.57,11.76,1.542244149576,55.093514784,102.45900748,0,2,1,2,1,,1,0,,1,3,2
19082,300001,282,9.75,75,0.87,44.44,0.45,0.85,7.89,15.84,5.33,10.42,79.81,9.47,1.691844656743,94.21538265,149.77412088,0,2,3,4,1,0,0,1,1,2,2,2
24537,300003,281,7.31,75,0.82,45.33,0.19,0.39,13.17,14,5.25,8.73,82.26,1.22,1.504009505734,101.416521,155.27114323,1,3,3,3,0,1,1,1,1,3,2,2
19892,300005,282,9.75,75,0.87,44.44,0.45,0.85,7.89,15.84,5.33,10.42,79.81,9.47,1.691844656743,94.21538265,149.77412088,0,1,3,3,0,0,0,0,1,2,2,2
19261,300011,282,9.75,75,0.87,44.44,0.45,0.85,7.89,15.84,5.33,10.42,79.81,9.47,1.691844656743,94.21538265,149.77412088,0,1,2,4,1,,0,1,,1,2,2
19568,300012,282,9.75,75,0.87,44.44,0.45,0.85,7.89,15.84,5.33,10.42,79.81,9.47,1.691844656743,94.21538265,149.77412088,1,2,3,3,1,1,1,1,1,1,2,2
17384,300014,222,28.6,76,0.92,43.56,0.31,0.42,19.74,15.59,5.52,10.33,79.13,5.62,1.846306498395,98.230720022,148.98601623,1,0,3,4,1,1,0,1,1,1,2,2
18695,300017,282,9.75,75,0.87,44.44,0.45,0.85,7.89,15.84,5.33,10.42,79.81,9.47,1.691844656743,94.21538265,149.77412088,0,1,2,3,1,,1,1,,1,3,1
18661,300018,222,28.6,76,0.92,43.56,0.31,0.42,19.74,15.59,5.52,10.33,79.13,5.62,1.846306498395,98.230720022,148.98601623,0,1,0,4,1,1,1,1,1,1,2,2
18108,300019,281,7.31,75,0.82,45.33,0.19,0.39,13.17,14,5.25,8.73,82.26,1.22,1.504009505734,101.416521,155.27114323,0,1,0,4,0,1,1,1,1,1,2,2
18528,300020,282,9.75,75,0.87,44.44,0.45,0.85,7.89,15.84,5.33,10.42,79.81,9.47,1.691844656743,94.21538265,149.77412088,1,2,2,4,1,1,1,1,1,2,2,2
18535,300023,282,9.75,75,0.87,44.44,0.45,0.85,7.89,15.84,5.33,10.42,79.81,9.47,1.691844656743,94.21538265,149.77412088,0,1,0,4,1,0,0,1,1,1,2,2
20454,300029,282,9.75,75,0.87,44.44,0.45,0.85,7.89,15.84,5.33,10.42,79.81,9.47,1.691844656743,94.21538265,149.77412088,0,3,2,3,1,,1,1,,1,3,2
20579,300034,282,9.75,75,0.87,44.44,0.45,0.85,7.89,15.84,5.33,10.42,79.81,9.47,1.691844656743,94.21538265,149.77412088,0,3,3,4,1,1,1,1,1,1,2,2
25559,310001,284,20.65,77,1.06,41.04,4.59,13.82,15.29,17.22,6.99,9.35,53.26,11.59,1.800074197497,80.835559291,169.92650128,1,3,3,2,1,1,1,1,1,3,2,3
25118,310002,289,25.9,76,1.12,40.44,22.71,13.22,16.99,17.33,7.9,8.45,50.13,11.13,2.07253842178,75.087923194,147.93738593,3,3,3,1,1,1,1,1,1,2,2,3
